selling_price,km_driven,mileage,engine,max_power,age,make,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,5,>5
3.85,75000,23.2,1248.0,73.94,7.0,MARUTI,0,0,1,0,0,0,1,1,0
4.5,54000,22.9,1248.0,74.0,10.0,MARUTI,1,0,1,0,0,0,1,1,0
6.43,37903,18.9,1197.0,81.86,6.0,HYUNDAI,0,0,0,0,0,1,1,1,0
2.95,71500,23.1,998.0,67.04,8.0,MARUTI,0,0,0,0,0,1,1,1,0
6.95,72000,26.59,1248.0,74.0,8.0,MARUTI,0,0,1,0,0,0,1,1,0
5.35,5000,24.0,1120.0,70.0,7.0,HYUNDAI,1,0,1,0,0,0,1,1,0
3.2,30000,20.3,998.0,68.05,6.0,HYUNDAI,1,0,0,0,0,1,1,1,0
4.5,80000,19.87,1461.0,83.8,10.0,RENAULT,0,0,1,0,0,0,1,1,0
4.65,83500,15.11,1598.0,103.6,10.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
4.0,30000,21.9,1396.0,90.0,10.0,HYUNDAI,0,0,1,0,0,0,1,1,0
3.1,80000,21.1,1248.0,73.9,12.0,MARUTI,1,0,1,0,0,0,1,1,0
1.8,139000,17.4,1599.0,104.0,18.0,CHEVROLET,0,0,0,0,0,1,1,1,0
9.7,26473,21.9,1498.0,98.6,4.0,HONDA,0,0,1,0,0,0,1,0,1
1.53,15000,18.06,2523.0,63.0,11.0,MAHINDRA,1,0,1,0,0,0,1,0,1
6.0,21689,18.9,1197.0,82.0,7.0,HYUNDAI,0,0,0,0,0,1,0,1,0
6.5,13300,22.0,1197.0,81.8,5.0,MARUTI,1,0,0,0,0,1,1,1,0
5.4,20000,23.84,1199.0,83.83,4.0,TATA,1,0,0,0,0,1,0,1,0
20.90249999999996,58000,12.9,2993.0,270.88,8.0,JAGUAR,0,0,1,0,0,0,0,1,0
1.75,50000,20.36,1197.0,78.9,15.0,HYUNDAI,1,0,0,0,0,1,1,1,0
5.99,37000,19.1,1197.0,82.0,5.0,HYUNDAI,0,0,0,0,0,1,0,1,0
6.25,72000,22.54,1396.0,88.73,8.0,HYUNDAI,0,0,1,0,0,0,1,1,0
10.75,20000,17.4,1497.0,117.6,4.0,HONDA,1,0,0,0,0,1,1,1,0
3.5,48216,20.36,1197.0,78.9,13.0,HYUNDAI,0,0,0,0,0,1,1,1,0
5.5,115958,22.32,1582.0,126.3,8.0,HYUNDAI,0,0,1,0,0,0,1,1,0
2.15,36000,19.81,1086.0,68.05,11.0,HYUNDAI,1,0,0,0,0,1,1,1,0
7.75,6258,17.4,1197.0,81.86,4.0,HYUNDAI,0,0,0,0,0,1,0,1,0
3.6,120000,20.0,1399.0,68.05,8.0,FORD,1,0,1,0,0,0,1,1,0
7.5,25000,20.14,1498.0,88.0,6.0,VOLKSWAGEN,1,0,1,0,0,0,1,1,0
7.3,80000,19.87,1461.0,83.8,6.0,RENAULT,1,0,1,0,0,0,1,1,0
4.35,62000,21.9,1396.0,88.76,10.0,HYUNDAI,0,0,1,0,0,0,1,1,0
5.0,138489,15.1,2179.0,140.0,11.0,MAHINDRA,0,0,1,0,0,0,1,0,1
4.95,21000,20.4,1197.0,83.11,6.0,MARUTI,0,0,0,0,0,1,1,1,0
3.5,30000,25.32,1198.0,77.0,7.0,MAHINDRA,1,0,1,0,0,0,1,0,1
2.75,85000,17.8,1248.0,75.0,15.0,MARUTI,0,0,1,0,0,0,1,1,0
3.5,15000,13.6,2523.0,63.0,14.0,MAHINDRA,1,0,1,0,0,0,1,0,1
2.7,80000,23.95,998.0,67.05,9.0,MARUTI,1,0,0,0,0,1,1,1,0
8.5,64500,24.3,1248.0,88.5,6.0,MARUTI,0,0,1,0,0,0,1,1,0
2.3,171289,20.36,1197.0,78.9,13.0,HYUNDAI,1,0,0,0,0,1,1,1,0
7.5,110000,15.1,2179.0,140.0,9.0,MAHINDRA,1,0,1,0,0,0,1,0,1
6.87,23243,21.4,1197.0,83.1,7.0,MARUTI,0,0,0,0,0,1,1,1,0
3.0,69000,20.36,1197.0,78.9,13.0,HYUNDAI,0,0,0,0,0,1,1,1,0
9.7,8600,17.4,1497.0,117.6,5.0,HONDA,1,0,0,0,0,1,1,1,0
7.5,30000,28.09,1248.0,88.5,8.0,MARUTI,1,0,1,0,0,0,1,1,0
2.45,56700,20.36,1197.0,78.9,14.0,HYUNDAI,0,0,0,0,0,1,1,1,0
4.3,8000,24.04,999.0,67.0,5.0,RENAULT,0,0,0,0,0,1,0,1,0
17.0,65000,17.9,2143.0,136.0,9.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
7.75,18000,28.4,1248.0,74.02,5.0,MARUTI,0,0,1,0,0,0,0,1,0
4.21,49508,21.5,1248.0,88.8,11.0,MARUTI,0,0,1,0,0,0,1,1,0
6.75,9000,17.19,1197.0,81.86,4.0,HYUNDAI,0,0,0,0,0,1,1,1,0
4.25,64300,24.0,1120.0,70.0,7.0,HYUNDAI,0,0,1,0,0,0,1,1,0
3.75,70000,21.12,1248.0,88.8,11.0,TATA,1,0,1,0,0,0,1,1,0
6.5,68297,25.2,1248.0,74.0,8.0,MARUTI,0,0,1,0,0,0,1,1,0
10.5,25000,17.4,1497.0,117.6,5.0,HONDA,1,0,0,0,0,1,1,1,0
2.25,60859,17.0,1086.0,5.0,15.0,HYUNDAI,0,0,0,0,0,1,1,1,0
4.59,41600,16.2,1599.0,103.2,12.0,HYUNDAI,0,0,0,0,0,1,1,1,0
1.25,139352,17.8,1399.0,5.0,17.0,FORD,0,0,1,0,0,0,1,1,0
6.9,14000,21.21,1197.0,81.8,4.0,MARUTI,1,0,0,0,0,1,0,1,0
6.5,55000,25.4,1186.0,73.97,5.0,HYUNDAI,1,0,1,0,0,0,1,1,0
15.0,20000,17.0,1956.0,138.1,4.0,TATA,1,0,1,0,0,0,1,1,0
20.90249999999996,14000,13.68,2393.0,147.51,6.0,TOYOTA,0,0,1,0,0,0,0,0,1
2.9,35000,24.7,796.0,47.3,6.0,MARUTI,1,0,0,0,0,1,1,1,0
12.75,95000,13.2,2400.0,215.0,11.0,VOLVO,0,0,1,0,0,0,0,1,0
3.7,62400,18.9,998.0,67.1,8.0,MARUTI,0,0,0,0,0,1,1,1,0
2.5,39054,19.81,1086.0,68.05,14.0,HYUNDAI,0,0,0,0,0,1,1,1,0
3.11,21444,24.7,796.0,47.3,6.0,MARUTI,0,0,0,0,0,1,1,1,0
17.0,42000,17.1,1956.0,170.0,5.0,JEEP,1,0,1,0,0,0,1,1,0
9.0,65436,15.1,2179.0,140.0,9.0,MAHINDRA,0,0,1,0,0,0,1,0,1
3.75,76600,10.5,2179.0,120.0,16.0,MAHINDRA,0,0,1,0,0,0,1,0,1
3.4,140000,22.9,1248.0,74.0,11.0,MARUTI,1,0,1,0,0,0,1,1,0
4.0,132838,12.8,2494.0,102.0,15.0,TOYOTA,1,0,1,0,0,0,1,0,1
5.0,100000,13.4,1794.0,125.0,17.0,TOYOTA,1,0,0,0,0,1,1,1,0
4.9,50000,23.4,1248.0,74.0,9.0,MARUTI,1,0,1,0,0,0,1,1,0
4.45,14000,21.5,1197.0,81.8,6.0,MARUTI,0,0,0,0,0,1,1,1,0
2.29,106742,19.0,998.0,66.1,14.0,MARUTI,0,0,0,0,0,1,1,1,0
8.5,20000,17.5,1199.0,88.7,6.0,HONDA,1,0,0,0,0,1,1,1,0
3.85,80000,21.1,1248.0,73.9,11.0,MARUTI,0,0,1,0,0,0,1,1,0
3.2,39667,21.1,814.0,55.2,6.0,HYUNDAI,0,0,0,0,0,1,1,1,0
8.6,31809,18.49,1493.0,100.0,5.0,MAHINDRA,0,0,1,0,0,0,1,0,1
5.2,1780,20.3,1086.0,68.07,3.0,HYUNDAI,1,0,0,0,0,1,1,1,0
4.75,123000,22.9,1248.0,74.0,11.0,MARUTI,1,0,1,0,0,0,1,1,0
4.63,38156,19.81,1086.0,68.05,7.0,HYUNDAI,0,0,0,0,0,1,1,1,0
4.0,10000,23.01,999.0,67.0,6.0,RENAULT,1,0,0,0,0,1,1,1,0
3.65,21000,20.36,1197.0,78.9,8.0,HYUNDAI,0,0,0,0,0,1,1,1,0
3.8,67379,22.9,1248.0,74.0,10.0,MARUTI,0,0,1,0,0,0,1,1,0
6.9,11000,17.8,1198.0,86.7,5.0,HONDA,0,0,0,0,0,1,1,1,0
2.5,70000,18.6,1199.0,79.4,13.0,CHEVROLET,1,0,0,0,0,1,1,1,0
4.99,24000,18.9,1197.0,82.0,6.0,HYUNDAI,0,0,0,0,0,1,0,1,0
2.5,79002,19.4,1198.0,86.8,10.0,HONDA,0,0,0,0,0,1,1,1,0
4.5,73575,18.6,1197.0,81.83,7.0,HYUNDAI,1,0,0,0,0,1,1,1,0
6.5,40000,17.5,1373.0,91.1,5.0,MARUTI,1,0,0,0,0,1,1,0,1
8.35,19000,17.5,1199.0,88.7,5.0,HONDA,1,0,0,0,0,1,1,1,0
9.4,25000,18.0,1497.0,117.6,5.0,HONDA,1,0,0,0,0,1,0,1,0
5.2,80000,24.0,1120.0,70.0,8.0,HYUNDAI,0,0,1,0,0,0,1,1,0
6.51,59000,15.96,2523.0,62.1,10.0,MAHINDRA,1,0,1,0,0,0,1,0,1
11.0,110000,14.42,1995.0,147.6,12.0,NISSAN,1,0,1,0,0,0,1,1,0
7.25,150000,15.1,2179.0,140.0,9.0,MAHINDRA,1,0,1,0,0,0,1,0,1
11.2,10000,14.3,1598.0,103.52,6.0,SKODA,0,0,0,0,0,1,0,1,0
6.75,72000,27.39,1248.0,74.0,7.0,MARUTI,0,0,1,0,0,0,1,1,0
20.90249999999996,100000,15.73,1968.0,174.33,6.0,AUDI,0,0,1,0,0,0,0,1,0
3.8,130000,22.95,1248.0,74.0,7.0,TATA,1,0,1,0,0,0,1,1,0
7.25,75000,17.2,1968.0,138.1,12.0,SKODA,0,0,1,0,0,0,0,1,0
5.3,75000,22.54,1396.0,88.73,9.0,HYUNDAI,0,0,1,0,0,0,1,1,0
7.1,185000,12.8,2494.0,102.0,15.0,TOYOTA,0,0,1,0,0,0,1,0,1
4.65,72200,21.9,1396.0,90.0,11.0,HYUNDAI,0,0,1,0,0,0,1,1,0
1.42,57000,17.0,1405.0,71.0,13.0,TATA,0,0,1,0,0,0,1,1,0
8.0,70000,15.1,2179.0,140.0,8.0,MAHINDRA,1,0,1,0,0,0,1,0,1
5.35,18745,18.6,1197.0,81.83,8.0,HYUNDAI,0,0,0,0,0,1,1,1,0
6.8,120000,22.77,1498.0,98.59,6.0,FORD,1,0,1,0,0,0,1,1,0
3.45,32599,19.69,1198.0,67.04,9.0,NISSAN,0,0,0,0,0,1,1,1,0
4.0,20365,20.51,998.0,67.0,8.0,MARUTI,0,0,0,0,0,1,0,1,0
6.15,20000,19.5,1199.0,88.76,4.0,HONDA,1,0,0,0,0,1,1,1,0
4.85,36001,25.8,1498.0,98.6,9.0,HONDA,0,0,1,0,0,0,1,1,0
9.0,25000,25.5,1498.0,98.6,5.0,HONDA,1,0,1,0,0,0,1,1,0
7.0,45400,18.88,999.0,123.24,6.0,FORD,0,0,0,0,0,1,1,1,0
6.95,94000,16.0,2179.0,140.0,13.0,MAHINDRA,0,0,1,0,0,0,1,0,1
19.5,84000,18.25,1968.0,187.74,8.0,AUDI,0,0,1,0,0,0,0,1,0
15.25,85000,18.48,1995.0,177.0,11.0,BMW,0,0,1,0,0,0,0,1,0
7.0,65000,17.8,1497.0,117.3,7.0,HONDA,0,0,0,0,0,1,1,1,0
4.5,72001,20.0,1968.0,138.1,12.0,SKODA,0,0,1,0,0,0,0,1,0
3.8,153000,23.4,1248.0,74.0,11.0,MARUTI,0,0,1,0,0,0,1,1,0
12.0,40000,16.36,2179.0,120.0,4.0,MAHINDRA,1,0,1,0,0,0,1,0,1
9.9,48000,15.4,1997.0,120.0,7.0,MAHINDRA,0,0,1,0,0,0,1,0,1
4.0,40000,22.9,1248.0,74.0,11.0,MARUTI,1,0,1,0,0,0,1,1,0
4.3,100000,18.9,1197.0,82.0,7.0,HYUNDAI,1,0,0,0,0,1,1,1,0
6.9,24000,25.83,1498.0,99.0,6.0,FORD,0,0,1,0,0,0,1,1,0
4.7,15408,18.9,1197.0,81.86,9.0,HYUNDAI,0,0,0,0,0,1,1,1,0
1.35,55319,15.9,1298.0,85.0,16.0,MARUTI,0,0,0,0,0,0,1,1,0
5.85,39800,18.7,1199.0,88.7,8.0,HONDA,0,0,0,0,0,1,1,1,0
3.22,45138,22.5,999.0,67.0,6.0,DATSUN,0,0,0,0,0,1,1,1,0
20.90249999999996,60000,14.24,2755.0,174.5,5.0,TOYOTA,1,0,1,0,0,0,1,0,1
11.0,63000,21.38,1396.0,88.7,6.0,HYUNDAI,1,0,1,0,0,0,1,1,0
20.90249999999996,91795,13.5,1999.0,177.0,6.0,JAGUAR,0,0,1,0,0,0,0,1,0
4.3,56000,19.1,1197.0,85.8,10.0,MARUTI,0,0,0,0,0,1,1,1,0
1.3,120000,18.6,1199.0,79.4,12.0,CHEVROLET,1,0,0,0,0,1,1,1,0
5.6,19000,18.9,1197.0,82.0,6.0,HYUNDAI,1,0,0,0,0,1,1,1,0
5.95,85000,23.4,1248.0,74.0,9.0,MARUTI,0,0,1,0,0,0,1,1,0
7.93,50000,28.4,1248.0,74.0,5.0,MARUTI,1,0,1,0,0,0,0,1,0
7.25,40000,22.54,1396.0,88.76,4.0,HYUNDAI,1,0,1,0,0,0,1,1,0
3.75,55000,16.1,1476.3274007038713,5.0,14.0,MARUTI,0,0,0,0,0,1,1,1,0
5.2,42000,23.84,1199.0,84.0,5.0,TATA,0,0,0,0,0,1,1,1,0
3.65,119000,23.59,1364.0,67.04,11.0,TOYOTA,0,0,1,0,0,0,1,1,0
12.0,45906,17.3,1497.0,121.0,5.0,MAHINDRA,1,0,1,0,0,0,1,0,1
5.7,39000,18.6,1197.0,81.83,6.0,HYUNDAI,1,0,0,0,0,1,1,1,0
4.75,70000,20.85,1197.0,83.14,6.0,MARUTI,1,0,0,0,0,1,1,1,0
7.5,30000,17.0,1198.0,108.5,5.0,TATA,1,0,0,0,0,1,1,1,0
5.5,29456,17.5,1197.0,85.8,7.0,MARUTI,0,0,0,0,0,1,1,1,0
4.8,90000,23.59,1364.0,67.04,9.0,TOYOTA,1,0,1,0,0,0,1,1,0
8.25,33000,17.5,1199.0,88.7,5.0,HONDA,0,0,0,0,0,1,1,1,0
3.0,120000,13.6,2523.0,63.0,17.0,MAHINDRA,1,0,1,0,0,0,1,0,1
4.03,60343,19.0,1086.0,68.1,10.0,HYUNDAI,0,0,0,0,1,0,1,1,0
2.75,50000,19.09,1405.0,69.01,9.0,TATA,1,0,1,0,0,0,1,1,0
12.25,192000,12.99,2494.0,100.6,8.0,TOYOTA,0,0,1,0,0,0,1,0,1
12.95,89000,19.3,1968.0,141.0,8.0,SKODA,0,0,1,0,0,0,0,1,0
6.0,137801,17.72,1968.0,108.49,11.0,SKODA,1,0,1,0,0,0,1,1,0
20.90249999999996,122000,11.1,2400.0,200.0,10.0,VOLVO,0,0,1,0,0,0,0,0,1
5.8,25000,20.89,1197.0,81.8,5.0,MARUTI,1,0,0,0,0,1,0,1,0
3.8,50000,20.51,998.0,67.04,6.0,MARUTI,1,0,0,0,0,1,1,1,0
6.9,70000,28.4,1248.0,74.02,6.0,MARUTI,1,0,1,0,0,0,1,1,0
3.0,5000,21.1,814.0,55.2,7.0,HYUNDAI,1,0,0,0,0,1,1,1,0
2.5,74000,13.45,1086.0,62.1,12.0,HYUNDAI,0,0,0,0,1,0,1,1,0
5.8,31000,19.34,1198.0,76.0,7.0,NISSAN,0,0,0,0,0,1,0,1,0
0.8,147000,13.4,1794.0,125.0,19.0,TOYOTA,1,0,0,0,0,1,1,1,0
3.7,68000,21.9,1396.0,88.8,11.0,HYUNDAI,0,0,1,0,0,0,1,1,0
2.19,105379,26.6,998.0,58.16,15.0,MARUTI,0,0,0,0,0,0,1,1,0
4.6,90000,13.7,1399.0,98.79,6.0,CHEVROLET,1,0,0,0,0,1,1,0,1
4.2,50000,21.9,1396.0,88.8,10.0,HYUNDAI,1,0,1,0,0,0,1,1,0
3.75,115000,17.0,1497.0,118.0,13.0,HONDA,1,0,0,0,0,1,1,1,0
6.75,80000,26.0,1498.0,98.6,8.0,HONDA,0,0,1,0,0,0,1,1,0
1.0,120000,17.2,1396.0,53.5,13.0,TATA,1,0,1,0,0,0,1,1,0
6.3,80000,17.1,1591.0,121.4,9.0,HYUNDAI,1,0,0,0,0,1,0,1,0
6.25,100000,21.43,1364.0,87.2,10.0,TOYOTA,0,0,1,0,0,0,1,1,0
18.0,60000,11.36,2755.0,171.5,7.0,TOYOTA,1,0,1,0,0,0,0,0,1
5.4,36000,18.9,1197.0,82.0,5.0,HYUNDAI,0,0,0,0,0,1,1,1,0
11.5,51000,21.38,1396.0,88.7,4.0,HYUNDAI,0,0,1,0,0,0,1,1,0
3.35,19000,20.71,799.0,53.26,8.0,RENAULT,0,0,0,0,0,1,1,1,0
6.8,10000,18.6,1199.0,88.76,3.0,HONDA,1,0,0,0,0,1,1,1,0
6.75,83000,26.0,1498.0,98.6,8.0,HONDA,0,0,1,0,0,0,1,1,0
0.62,100000,19.7,796.0,46.3,17.0,MARUTI,1,0,0,0,0,1,1,1,0
2.0,79000,19.7,796.0,46.3,11.0,MARUTI,0,0,0,0,0,1,1,1,0
3.8,70000,14.02,2179.0,118.3,9.0,MAHINDRA,0,0,1,0,0,0,1,0,1
3.0,150000,11.57,2179.0,138.1,15.0,TATA,1,0,1,0,0,0,1,0,1
9.25,33000,21.21,1498.0,103.2,5.0,VOLKSWAGEN,0,0,1,0,0,0,0,1,0
7.87,120000,25.1,1498.0,98.6,8.0,HONDA,1,0,1,0,0,0,1,1,0
7.0,11000,22.0,1197.0,81.8,4.0,MARUTI,0,0,0,0,0,1,0,1,0
6.95,16780,21.01,1197.0,81.8,4.0,MARUTI,0,0,0,0,0,1,1,1,0
5.9,5000,24.0,1186.0,73.97,4.0,HYUNDAI,1,0,1,0,0,0,1,1,0
1.0,50000,16.0,995.0,63.0,16.0,CHEVROLET,1,0,0,0,0,1,1,1,0
5.0,62156,25.8,1498.0,98.6,7.0,HONDA,0,0,1,0,0,0,1,1,0
2.0,220000,21.03,1461.0,65.0,11.0,MAHINDRA,1,0,1,0,0,0,1,1,0
5.95,12000,16.95,1498.0,97.7,6.0,NISSAN,0,0,0,0,0,1,1,1,0
8.5,30000,17.0,1591.0,121.3,5.0,HYUNDAI,1,0,0,0,0,1,1,1,0
6.0,75000,23.0,1396.0,90.0,9.0,HYUNDAI,0,0,1,0,0,0,1,1,0
4.0,17205,20.51,998.0,67.04,8.0,MARUTI,0,0,0,0,0,1,1,1,0
1.95,80000,19.0,998.0,67.1,12.0,MARUTI,1,0,0,0,0,1,1,1,0
2.85,83000,18.9,998.0,67.1,11.0,MARUTI,0,0,0,0,0,1,1,1,0
3.51,50000,20.51,998.0,67.04,9.0,MARUTI,1,0,0,0,0,1,1,1,0
4.8,7395,20.3,1086.0,68.0,4.0,HYUNDAI,0,0,0,0,0,1,1,1,0
0.5,26000,16.1,796.0,37.0,24.0,MARUTI,1,0,0,0,0,1,1,0,0
5.1,10000,21.63,998.0,67.0,5.0,MARUTI,1,0,0,0,0,1,0,1,0
6.0,60150,21.01,1197.0,81.8,7.0,MARUTI,0,0,0,0,0,1,1,1,0
1.6,120000,17.8,1399.0,68.0,16.0,FORD,1,0,1,0,0,0,1,1,0
6.8,50000,28.4,1248.0,74.0,6.0,MARUTI,0,0,1,0,0,0,1,1,0
1.9,120000,13.6,2523.0,63.0,16.0,MAHINDRA,1,0,1,0,0,0,1,0,1
5.0,40000,15.8,1499.0,110.0,9.0,FORD,1,0,0,0,0,1,1,1,0
11.56,25000,15.4,1497.0,117.3,5.0,HONDA,1,0,0,0,0,1,0,0,1
6.85,67500,22.32,1582.0,126.32,9.0,HYUNDAI,0,0,1,0,0,0,1,1,0
5.1,35000,18.9,1197.0,81.86,6.0,HYUNDAI,1,0,0,0,0,1,1,1,0
20.90249999999996,40000,15.26,2143.0,203.2,9.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
5.3,178000,25.2,1248.0,74.0,8.0,MARUTI,1,0,1,0,0,0,1,1,0
6.0,50000,26.59,1248.0,74.0,7.0,MARUTI,1,0,1,0,0,0,1,1,0
5.4,64000,22.54,1396.0,88.73,9.0,HYUNDAI,0,0,1,0,0,0,1,1,0
1.15,90000,14.0,1061.0,64.0,18.0,MARUTI,1,0,0,0,0,1,1,1,0
5.0,120000,14.8,1994.0,105.3,9.0,CHEVROLET,1,0,1,0,0,0,1,0,1
14.85,80000,15.64,1798.0,167.62,10.0,AUDI,1,0,0,0,0,1,0,1,0
3.1,147000,19.5,1199.0,75.0,12.0,SKODA,0,0,1,0,0,0,1,1,0
6.49,99000,25.1,1498.0,98.6,9.0,HONDA,0,0,1,0,0,0,1,1,0
3.6,100000,22.32,1582.0,126.3,11.0,HYUNDAI,1,0,1,0,0,0,1,1,0
6.6,52300,26.59,1248.0,74.0,5.0,MARUTI,0,0,1,0,0,0,1,1,0
4.61,23121,23.1,998.0,67.04,8.0,MARUTI,0,0,0,0,0,1,0,1,0
4.2,52438,16.9,1497.0,100.0,10.0,HONDA,0,0,0,0,0,1,1,1,0
3.71,27265,23.95,998.0,67.1,6.0,MARUTI,0,0,0,0,0,1,0,1,0
5.25,120000,19.0,1197.0,85.8,6.0,MARUTI,1,0,0,0,0,0,1,1,0
4.5,2000,20.51,998.0,67.06,5.0,MARUTI,0,0,0,0,0,1,1,1,0
2.49,38000,17.5,1197.0,85.8,14.0,MARUTI,1,0,0,0,0,1,1,1,0
3.12,23701,24.7,796.0,47.3,6.0,MARUTI,0,0,0,0,0,1,1,1,0
8.32,53861,23.0,1396.0,90.0,5.0,HYUNDAI,0,0,1,0,0,0,1,1,0
2.5,85753,18.1,1493.0,110.0,15.0,HYUNDAI,0,0,1,0,0,0,1,1,0
2.1,35000,17.0,1405.0,70.0,12.0,TATA,1,0,1,0,0,0,1,1,0
3.25,70396,19.5,1199.0,75.0,12.0,SKODA,0,0,1,0,0,0,1,1,0
5.78,31734,18.9,1197.0,81.86,6.0,HYUNDAI,0,0,0,0,0,1,1,1,0
4.75,70000,28.09,1248.0,88.5,8.0,MARUTI,1,0,1,0,0,0,1,1,0
7.45,42000,21.64,1461.0,84.8,5.0,NISSAN,0,0,1,0,0,0,1,1,0
3.99,58000,24.0,1120.0,70.0,10.0,HYUNDAI,0,0,1,0,0,0,1,1,0
11.5,41275,13.0,1591.0,121.3,6.0,HYUNDAI,0,0,0,0,0,1,0,1,0
5.5,4500,21.7,998.0,67.0,3.0,MARUTI,1,0,0,0,0,1,1,1,0
9.0,35000,14.95,2489.0,93.7,3.0,MAHINDRA,1,0,1,0,0,0,1,0,1
5.0,35000,20.14,1197.0,81.86,6.0,HYUNDAI,1,0,0,0,0,1,1,1,0
8.0,160000,11.18,2696.0,184.0,10.0,MAHINDRA,1,0,1,0,0,0,0,0,1
10.42,19000,17.8,1496.0,105.5,4.0,TOYOTA,0,0,0,0,0,1,0,1,0
5.5,56000,20.14,1498.0,88.5,9.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
2.3,50000,20.92,998.0,67.1,12.0,MARUTI,1,0,0,0,0,1,1,1,0
3.7,29000,23.01,999.0,67.0,5.0,RENAULT,0,0,0,0,0,1,1,1,0
4.15,113566,22.07,1199.0,73.9,10.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
10.8,12000,25.6,1498.0,97.9,4.0,HONDA,0,0,1,0,0,0,1,1,0
20.90249999999996,9000,12.9,2755.0,174.5,5.0,TOYOTA,0,0,1,0,0,0,0,0,1
3.75,38700,18.9,998.0,67.1,8.0,MARUTI,0,0,0,0,0,1,1,1,0
3.85,92000,22.07,1199.0,73.9,11.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
9.2,10700,17.0,1198.0,108.5,4.0,TATA,1,0,0,0,0,1,1,1,0
6.75,84000,17.4,1497.0,117.3,8.0,HONDA,0,0,0,0,0,1,1,1,0
1.23,110000,19.09,1396.0,69.0,15.0,TATA,1,0,1,0,0,0,1,1,0
2.9,72422,15.37,1196.0,73.0,11.0,MARUTI,0,0,0,0,0,1,1,0,1
8.0,126000,12.99,2494.0,100.0,10.0,TOYOTA,1,0,1,0,0,0,1,0,1
16.0,23000,15.1,2179.0,155.0,5.0,MAHINDRA,1,0,1,0,0,0,1,0,1
1.0,60235,19.7,796.0,46.3,16.0,MARUTI,0,0,0,0,0,1,1,1,0
2.4,60069,19.0,998.0,67.1,12.0,MARUTI,0,0,0,0,0,1,1,1,0
4.6,77000,9.8,2354.0,180.0,14.0,HONDA,0,0,0,0,0,1,0,1,0
2.8,110000,19.3,1248.0,73.9,13.0,MARUTI,1,0,1,0,0,0,1,1,0
5.6,76325,12.8,2494.0,102.0,12.0,TOYOTA,0,0,1,0,0,0,1,0,1
2.3,110000,16.1,1476.3274007038713,5.0,13.0,MARUTI,1,0,0,0,0,1,1,1,0
2.9,32000,19.81,1086.0,68.05,11.0,HYUNDAI,0,0,0,0,0,1,1,1,0
8.25,105000,24.3,1248.0,88.5,5.0,MARUTI,0,0,1,0,0,0,1,1,0
1.5,52000,16.0,995.0,60.0,12.0,CHEVROLET,0,0,0,0,1,0,1,1,0
13.99,99000,19.3,1968.0,141.0,8.0,SKODA,0,0,1,0,0,0,0,1,0
2.19,48001,18.9,998.0,67.1,14.0,MARUTI,0,0,0,0,0,1,1,1,0
4.25,50000,24.0,1186.0,73.97,6.0,HYUNDAI,1,0,1,0,0,0,1,1,0
20.90249999999996,16000,17.68,1968.0,174.33,7.0,AUDI,0,0,1,0,0,0,0,1,0
9.0,35000,21.5,1497.0,108.5,6.0,TATA,1,0,1,0,0,0,1,1,0
5.85,50000,18.6,1197.0,81.83,7.0,HYUNDAI,1,0,0,0,0,1,1,1,0
6.1,70000,22.54,1396.0,88.73,7.0,HYUNDAI,1,0,1,0,0,0,1,1,0
20.90249999999996,135000,15.26,2143.0,203.2,9.0,MERCEDES-BENZ,1,0,1,0,0,0,0,1,0
2.15,76000,21.1,814.0,55.2,10.0,HYUNDAI,0,0,0,0,0,1,1,1,0
0.6,40000,16.1,796.0,37.0,17.0,MARUTI,1,0,0,0,0,1,1,0,0
2.5,35000,18.9,998.0,67.1,10.0,MARUTI,1,0,0,0,0,1,1,1,0
4.95,40569,18.7,1199.0,88.7,8.0,HONDA,0,0,0,0,0,1,1,1,0
1.8,110000,22.3,1248.0,74.0,10.0,TATA,1,0,1,0,0,0,1,1,0
8.0,90000,15.4,2523.0,75.0,4.0,MAHINDRA,1,0,1,0,0,0,1,0,1
10.5,110000,17.01,1582.0,126.2,7.0,HYUNDAI,1,0,1,0,0,0,0,1,0
7.3,60881,27.39,1248.0,74.0,6.0,MARUTI,0,0,1,0,0,0,1,1,0
3.1,32736,23.01,999.0,67.0,7.0,RENAULT,0,0,0,0,0,1,1,1,0
3.1,75000,16.1,1476.3274007038713,5.0,13.0,MARUTI,0,0,0,0,0,1,1,1,0
2.95,72500,20.5,1598.0,103.5,11.0,SKODA,0,0,1,0,0,0,1,1,0
4.0,275000,22.9,1248.0,74.0,10.0,MARUTI,1,0,1,0,0,0,1,1,0
6.75,35001,17.4,1497.0,117.3,9.0,HONDA,0,1,0,0,0,1,1,1,0
3.5,15000,15.37,1196.0,73.0,7.0,MARUTI,1,0,0,0,0,1,1,1,0
3.6,59000,15.37,1196.0,73.0,5.0,MARUTI,1,0,0,0,0,1,1,0,1
3.0,151315,24.0,1120.0,70.0,9.0,HYUNDAI,0,0,1,0,0,0,1,1,0
